Date,User,Followers,Retweets,Tweet,MentionedUsers,label,polarityScore,label2,subjectivity
2020-12-31 23:38:40+00:00,sunny0mori,83,0,"hi, reason i’m not afraid of what’s in the covid vaccine, i got shot with a bb gun when i was little and the pellet is in my knee still",,NEGATIVE,0.9864241480827332,SUBJECTIVE,0.8476127982139587
2020-12-31 23:38:37+00:00,soph_iest,205,0,"@MsPawops @sageacris @cisdestroyer obviously it's not important in *all* medical contexts. the covid vaccine doesn't care.
but for example, my insurance company is mandating a see a gyno, as they require all female members to. me being a trans woman is important (and overlooked) here.","[User(username='MsPawops', id=966237598325919745, displayname='Globo Homo Anarcho-Shorkist 🇺🇦', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='sageacris', id=774779516648460288, displayname='zachary 🌿', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='cisdestroyer', id=325260274, displayname='exorcism victim', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9990179538726807,SUBJECTIVE,0.8353679776191711
2020-12-31 23:38:25+00:00,brasher_pam,3518,0,A pharmacist has to sign a statement saying they are not guilty of moral turpitude to become licensed.  I believe that RPH who deliberately sabotaged COVID vaccine is guilty of said crime,,NEGATIVE,0.9952338337898254,SUBJECTIVE,0.727077305316925
2020-12-31 23:37:58+00:00,tsoderholm,6,0,"@WheatNOil if it has taken many years for other vaccines to reach the public, how do we know the COVID vaccine is safe when it did not have years of testing?  I think this is why many people are sceptical","[User(username='WheatNOil', id=3050287712, displayname='WheatNOil', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9985986351966858,SUBJECTIVE,0.5158342123031616
2020-12-31 23:37:50+00:00,BigBlueMastiff,938,0,Wisconsin police arrest hospital worker suspected of intentionally spoiling Covid vaccine doses https://t.co/xxavXDxo6s,,NEGATIVE,0.9963222742080688,NEUTRAL,0.6100742220878601
2020-12-31 23:37:41+00:00,rogerkeepersco1,94,0,"Rom 10:15  ""How beautiful are the feet of those who bring good news!""
Thank you NHS and our Government for bringing the Covid vaccine at the start of 2021. Happy New Year to all my followers

https://t.co/tGrbVR0Yjm",,POSITIVE,0.9997490048408508,SUBJECTIVE,0.9533693194389343
2020-12-31 23:37:34+00:00,JDWsCheshunt,8,0,"@simoncoveney @LeoVaradkar 
Happy New  Year.

As a token  of immense good nature...Why not offer NI people their covid vaccine.   
London seems incapable  and inept. @duponline","[User(username='simoncoveney', id=118999126, displayname='Simon Coveney', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='LeoVaradkar', id=229466877, displayname='Leo Varadkar', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='duponline', id=19977542, displayname='DUP', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9944453835487366,SUBJECTIVE,0.8796151280403137
2020-12-31 23:37:32+00:00,NyabinghiD,1019,0,"@aIteritxs Police arrest pharmacist accused of destroying about 570 Covid vaccine doses
https://t.co/wZHo0dltvt","[User(username='aIteritxs', id=1007432139254755328, displayname='xela', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9972303509712219,NEUTRAL,0.7483987212181091
2020-12-31 23:37:29+00:00,acidforants,373,0,"2021 goals:
- feed a cardinal out of the palm of my hand
- boof the covid vaccine
- a healthy dose of low-to-medium risk drugs
- release some music idk
- read at least 50% of at least one book",,NEGATIVE,0.9194274544715881,SUBJECTIVE,0.7056099772453308
2020-12-31 23:37:24+00:00,_Clyphd,1668,0,Just saw a video of the daughters of victims of the Tuskegee experiments advocating for taking the covid vaccine smh... America will find a way to not be accountable for the atrocious shit they’ve done,,NEGATIVE,0.9991683959960938,SUBJECTIVE,0.9620884656906128
2020-12-31 23:37:20+00:00,halfeatenmind,4136,0,Pfizer questions UK move to lengthen gap between Covid vaccine doses  https://t.co/R0ezwpjaAh via @financialtimes,"[User(username='FinancialTimes', id=4898091, displayname='Financial Times', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9938352108001709,NEUTRAL,0.6894056797027588
2020-12-31 23:37:18+00:00,lisalaugesen,1,0,"@realDonaldTrump The Covid Vaccine is not Political. America like other Countries over the World Pre Purchased from Medical Companies who were testing to develop. Trump you are a liar. Your killing Americans, its not about Trump. Wake up America. Stay at home, isolate, wear a mask","[User(username='realDonaldTrump', id=25073877, displayname='Donald J. Trump', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9926326870918274,SUBJECTIVE,0.7819440960884094
2020-12-31 23:37:14+00:00,CraigLBeaton,12121,3,"The Wisconsin pharmacist arrested Thursday afternoon admitted deliberately leaving 57 vials of Moderna vaccine unrefrigerated to intentionally spoil 570 doses of Covid vaccine.

If this had been a person of a certain religion, they would be labeled an extremist &amp; terrorist.",,NEGATIVE,0.9992291927337646,SUBJECTIVE,0.6985463500022888
2020-12-31 23:37:06+00:00,justshreeeej,68,0,"Got my covid vaccine! If I, who is allergic to everything (literally was put in the 30min post shot line bc I could react-see photo), am okay, then you will be, too! When it’s time, get the vaccine!! https://t.co/lB1KdC9zt2",,NEGATIVE,0.9932290315628052,SUBJECTIVE,0.6784176230430603
2020-12-31 23:36:58+00:00,SteveBradJourno,662,0,"@Coronavirusgoo1 Actually they've received the first instalment of a Covid vaccine. What No 10 is hoping, under their new rules, they can give a million people just the first instalment &amp; the papers will say 'we've vaccinated a million people'. @Phoebe_A_Morgan #Covid19UK #Covid #COVIDSecondWave","[User(username='Coronavirusgoo1', id=1253665449008562178, displayname='Coronavirus good news', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Phoebe_A_Morgan', id=373998942, displayname='Phoebe Morgan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.994248628616333,SUBJECTIVE,0.7571566104888916
2020-12-31 23:36:56+00:00,damascots2014,326,0,"@Barackodam_ @dondekojo Okay, aren't you hopeful you will get covid vaccine this year? 🤣🤣🤣","[User(username='barackodam_', id=354300435, displayname='👨🏿\u200d🔧 Andrés Hernández 🇪🇸', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='dondekojo', id=175055258, displayname='Ayobami', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9750866293907166,SUBJECTIVE,0.5941893458366394
2020-12-31 23:36:54+00:00,Ciscovaras,1146,0,"While the COVID vaccine distribution has been slower than hoped, the rollout of crazy pills has exceeded all expectations.",,POSITIVE,0.996755063533783,SUBJECTIVE,0.7821029424667358
2020-12-31 23:36:51+00:00,SJGVentura,334,0,"My girl just got the covid vaccine💉 and you know damn well I’m gonna be sleep in the car tonight. Fuck around and turn into a zombie, sheeeeeeiiiddddd",,NEGATIVE,0.9976109266281128,SUBJECTIVE,0.8466118574142456
2020-12-31 23:36:48+00:00,JoePowell08,130,4,"if you’ve ever drank 2 four Loko’s in the same night, don’t worry about what’s in the covid vaccine. in fact don’t worry about any vaccine for that matter, because you are now officially immune to everything",,NEGATIVE,0.5703920722007751,SUBJECTIVE,0.6537822484970093
2020-12-31 23:36:37+00:00,TheSunUS,9592,0,Feds arrest pharmacist who 'deliberately spoiled 570 doses of #Covid vaccine' https://t.co/iz8bcbEFAh https://t.co/fnk7m6R1aD,,NEGATIVE,0.9991075396537781,SUBJECTIVE,0.5678249597549438
2020-12-31 23:36:35+00:00,CMcCafferty3,1383,0,Lab worker deliberately takes Covid vaccine out of refrigerator rendering 520 doses useless. https://t.co/9VW4wAi3F7,,NEGATIVE,0.999685525894165,SUBJECTIVE,0.7151259183883667
2020-12-31 23:36:33+00:00,m_kassy_,57,0,I won’t say names but since I got the covid vaccine certain ppl don’t want to be around me😂,,NEGATIVE,0.9982473850250244,SUBJECTIVE,0.5813843011856079
2020-12-31 23:36:25+00:00,NicolaB06716683,17,0,@RealSirTomJones great to hear you have had your covid vaccine 💪. Happy New Year x,"[User(username='RealSirTomJones', id=278550447, displayname='Tom Jones', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",POSITIVE,0.9991544485092163,SUBJECTIVE,0.8534459471702576
2020-12-31 23:36:12+00:00,6abc,917420,4,"#BREAKING 'Stay very vigilant': Doctor warns COVID vaccine is not a cure after contracting virus post inoculation
https://t.co/7EXUdBxhzp",,NEGATIVE,0.9979560375213623,SUBJECTIVE,0.6000483632087708
2020-12-31 23:35:44+00:00,Spockout1,18374,0,"This is insanity 😱
Wisconsin hospital employee fired, arrested after 'intentionally' destroying 500 doses of Covid vaccine

https://t.co/pv2aCae1MP",,NEGATIVE,0.9995476603507996,SUBJECTIVE,0.9475712776184082
2020-12-31 23:35:39+00:00,FredFredderson1,5092,0,"""If this were to be true, then therapeutic drugs would be superior to any COVID vaccine."" Wodarg Yeadon /4

https://t.co/gA7qrMuVE5",,NEGATIVE,0.9956004619598389,SUBJECTIVE,0.5082873106002808
2020-12-31 23:35:33+00:00,cna006,2511,0,@AMacLeanMD1 @MdAtlPermanente @KPMidAtlantic @PermanenteDocs @KPWaResearch @moderna_tx @KP_KernCounty @DrSteveWang Many Radiologists and radiology staff spend a lot of up close face to face time with patients doing biopsies ultrasound etc! Hope they all get #CovidVaccine soon! ❤️ @RadiologyACR @CalRadSociety,"[User(username='AMacLeanMD1', id=1316727408628817920, displayname='AMacLeanMD', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MdAtlPermanente', id=795705885511258113, displayname='Mid-Atlantic Permanente Medicine', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='KPMidAtlantic', id=204772148, displayname='Kaiser Permanente', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PermanenteDocs', id=771794491581792256, displayname='PermanenteDoctors', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='KPWaResearch', id=32119740, displayname='KP WA Research', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='moderna_tx', id=2227355222, displayname='Moderna', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='KP_KernCounty', id=300977550, displayname='Kaiser Permanente', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='DrSteveWang', id=139185341, displayname='Steve Wang MD MBA', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='RadiologyACR', id=24232840, displayname='American College of Radiology', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CalRadSociety', id=363470866, displayname='CalRad Society', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",POSITIVE,0.8828380703926086,SUBJECTIVE,0.9827813506126404
2020-12-31 23:35:26+00:00,jameshadwin,894,0,@LeeJarvis10 Not sure but he’ll no doubt spend the next 364 answering questions as to why Tom Jones got his Covid vaccine off a black man down a back alley 😂 or did I mis hear that one....,"[User(username='LeeJarvis10', id=191481982, displayname='𝐋𝐞𝐞 𝐉𝐚𝐫𝐯𝐢𝐬', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9985061287879944,SUBJECTIVE,0.8171899914741516
2020-12-31 23:35:05+00:00,TheBigGuy110,437,0,"@BrianKempGA @KLoeffler It's disappointing to learn that Georgia's COVID vaccine is in freezers &amp; the State of Georgia's Governor Kemp &amp; the health department are now trying to figure out how to distribute the vaccine supply.  Folks, we've known for weeks the vaccine was coming.  Georgians are dying!","[User(username='BrianKempGA', id=47437206, displayname='Brian Kemp', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='KLoeffler', id=29495695, displayname='Kelly Loeffler', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9997320771217346,SUBJECTIVE,0.8766988515853882
2020-12-31 23:35:04+00:00,NicolaJCall,982,0,"@BorisJohnson No, it wasn't a year where we discovered anything except how corrupt the government is, and how evil the pharmaceutical industry is. 
2021 will be the year when the deaths and injuries from the covid vaccine can't be hidden, and your house of cards comes crashing down.","[User(username='BorisJohnson', id=3131144855, displayname='Boris Johnson', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9995296001434326,SUBJECTIVE,0.7604227662086487
2020-12-31 23:34:59+00:00,themdies,557,0,Oomf got the covid vaccine and I’m very happy for him bc he’s immunocompromised and working in the medical field,,POSITIVE,0.9996439218521118,SUBJECTIVE,0.7386639714241028
2020-12-31 23:34:57+00:00,hiyaimvictoria,634,0,What a way to start 2021 🥳💃🏻 #covidvaccine https://t.co/VCNGpJjbzJ,,NEGATIVE,0.9956812858581543,SUBJECTIVE,0.7696959972381592
2020-12-31 23:34:49+00:00,PeeblesElouise,471,0,Watching Hootenanny and loving that Sir Tom Jones is talking about having his Covid vaccine 👍,,POSITIVE,0.997711181640625,SUBJECTIVE,0.8854307532310486
2020-12-31 23:34:41+00:00,Thornstowe_Scum,5612,3,Went back and forth on posting. But I decided to get the Covid vaccine today. I’m not telling you to get it. I’m not telling you not to get it. Just gonna document as regardless of feelings it’s a part of history. Happy new year all. Let’s kick the shit outta 2021. https://t.co/UsBoiBQy5S,,NEGATIVE,0.9051640629768372,SUBJECTIVE,0.9313028454780579
2020-12-31 23:34:37+00:00,AngryDalty,611,1,12:01am the Covid vaccine activates - the Covid zombies take over the world.,,POSITIVE,0.9968618154525757,NEUTRAL,0.8288653492927551
2020-12-31 23:34:26+00:00,loch_northern,485,0,I’m at a grocery store in China and they have shelves and shelves full of the SAME BRAND of covid vaccine! Stupid commies 🤣🤣in a few months I’ll have the option of SEVERAL brands of American vaccines! This is why we win 🇺🇸,,NEGATIVE,0.9974892139434814,SUBJECTIVE,0.9300854206085205
2020-12-31 23:34:17+00:00,just1again,386,0,"WTF? WHY?????  Wisconsin hospital employee fired, arrested after 'intentionally' destroying 500 doses of Covid vaccine https://t.co/qh3jkuRZeQ",,NEGATIVE,0.9996563196182251,SUBJECTIVE,0.7314077019691467
2020-12-31 23:34:12+00:00,BurkeGerald,168,0,Hospital worker arrested after allegedly leaving hundreds of COVID vaccine doses out of refrigerator on purpose https://t.co/TmP951rBPm via @CBSNews,"[User(username='CBSNews', id=15012486, displayname='CBS News', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9984708428382874,NEUTRAL,0.6160926818847656
2020-12-31 23:34:12+00:00,FOMOtheDog,57,0,Tennessee Nurse Gets COVID Vaccine – Received Bells Palsy As A Bonus: “I Think This Vaccination Is The Worst Thing Ever” (Video) https://t.co/uuF8tQNbmM,,NEGATIVE,0.9997518658638,SUBJECTIVE,0.5626938939094543
2020-12-31 23:34:07+00:00,timsmith23,214,0,Why are we prioritizing the emulation of senior?!  We need to prioritize the age and vocational groups that could spread COVID THE FASTEST!!!  #covidvaccine #covid @realDonaldTrump @joebiden @kamilaharris,"[User(username='realDonaldTrump', id=25073877, displayname='Donald J. Trump', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='JoeBiden', id=939091, displayname='Joe Biden', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='kamilaharris', id=410408546, displayname='kamilaharris', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9985894560813904,SUBJECTIVE,0.6321173310279846
2020-12-31 23:34:05+00:00,HollyAnnMiles,2091,2,My mum acting relieved finding out Tom Jones got the covid vaccine as if she’s a personal family member,,POSITIVE,0.8963244557380676,SUBJECTIVE,0.8655600547790527
2020-12-31 23:33:51+00:00,tabooopinions,938,0,Nurse Collapses During News Conference After Receiving Covid Vaccine https://t.co/oqPewA1v0N via @rebekahworsham,"[User(username='RebekahWorsham', id=31457503, displayname='Breck Worsham 🇺🇸', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9996095299720764,SUBJECTIVE,0.709185004234314
2020-12-31 23:33:36+00:00,2SetThemFree,3166,0,"We require TB tests and current immunizations from all who work in these facilities. We must pass a similar mandate for the COVID vaccine. It's real simple, if you wish to work with high-risk people, you must do everything possible to mitigate the risk to those in your care. https://t.co/4S9jVEKcOQ",,POSITIVE,0.9880345463752747,SUBJECTIVE,0.7903884649276733
2020-12-31 23:33:16+00:00,FashionArtlady,471,0,My personal physician does not have covid vaccine yet nor does any of his staff yet.....but animal control officers in a town in nj do. This roll out is messed up. @GovMurphy,"[User(username='GovMurphy', id=948946378939609089, displayname='Governor Phil Murphy', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9984613656997681,SUBJECTIVE,0.8683075308799744
2020-12-31 23:33:14+00:00,FlintInSteel,69,0,@sailorrooscout I have a question. My boss was saying that he doesn’t qualify for the COVID vaccine because he’s gay. Is this true?,"[User(username='sailorrooscout', id=3140868280, displayname='Chise 🧬🧫🦠🔬💉🥼🥽', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9991022348403931,SUBJECTIVE,0.6363933086395264
2020-12-31 23:33:07+00:00,Oldgloryfighter,8073,1,There are many people having complications from the Covid vaccine. A nurse in Tennessee recently got Bell’s Palsy 3 days after receiving the unnecessary vaccine for a virus with a high survival rate. The vaccine is the sheep dog and society are the sheep! We are being herded!,,NEGATIVE,0.9608974456787109,SUBJECTIVE,0.745983362197876
2020-12-31 23:33:03+00:00,NewJeruTV,86,0,"Wisconsin hospital employee fired, arrested after 'intentionally' destroying 500 doses of Covid vaccine https://t.co/7tQ1upiqxr",,NEGATIVE,0.9994075298309326,SUBJECTIVE,0.7593117952346802
2020-12-31 23:32:44+00:00,d_yetter,5899,1,"Surreal. 
Wisconsin police arrest hospital worker suspected of intentionally spoiling Covid vaccine doses https://t.co/YylTHsNEic",,NEGATIVE,0.9971396923065186,SUBJECTIVE,0.6153679490089417
2020-12-31 23:32:42+00:00,Samiknowsbest1,49195,3,"What could possibly be the motive of this guy? He's a pharmasict but what we don't know yet is weather he's a Trumpublicunt or nut job! 
Wisconsin hospital employee fired, arrested after 'intentionally' destroying 500 doses of Covid vaccine https://t.co/6SvPRFwx0v via @nbcnews","[User(username='NBCNews', id=14173315, displayname='NBC News', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9995983242988586,SUBJECTIVE,0.8486589193344116
2020-12-31 23:32:40+00:00,qmsavwoir,1032,0,#2020Reflections &gt;&gt;&gt; I wish we had the same energy &amp; urgency for solving our affordable housing crisis as we did for developing the #CovidVaccine 💉. Nothing against the vaccine. 🤷🏽‍♂️,,NEGATIVE,0.9965313076972961,SUBJECTIVE,0.9142972826957703
2020-12-31 23:32:25+00:00,dukejamdogmom,1954,0,"@DuplerSteven @DataDrivenMD True, but...""40% of LA's Front-Line Workers Declined COVID Vaccine as Some County ICU's Run Out of Beds"" https://t.co/YkUuTyXZhS","[User(username='DuplerSteven', id=1332756012, displayname='Steven Dupler', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='DataDrivenMD', id=738806388, displayname='@DataDrivenMD@mstdn.social stands with 🇺🇦', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9994457364082336,SUBJECTIVE,0.9214902520179749
2020-12-31 23:32:22+00:00,TuttleCaptain,15,0,If Chick-fil-A we’re handing the Covid vaccine distribution everyone would be vaccinated by now. @RexChapman,"[User(username='RexChapman', id=324703658, displayname='Rex Chapman🏇🏼', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9977226853370667,NEUTRAL,0.5355954766273499
2020-12-31 23:32:12+00:00,TeaKittyLB,882,1,Much happier now I know Tom Jones has had his first covid vaccine. If anything touched that man! ❤️ https://t.co/Jdl6vsK5tY,,NEGATIVE,0.8538587689399719,SUBJECTIVE,0.9375054836273193
2020-12-31 23:32:00+00:00,Scottdavthrive,397,0,Will In-Person Conferences Come Back With The COVID Vaccine Rollout? https://t.co/GDvahZp7uk,,NEGATIVE,0.9950847029685974,NEUTRAL,0.555615246295929
